"Dataset_ID","R_Time","D1_node","Query_ID","SOLR_Index_Type","Run_ID","Ontology_Set_ID"
"knb-lter-cap.32.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-cap.32.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-cap.32.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-cap/32/7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"judithk.1000.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.3123.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/162/8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-luq/57/582979",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-ntl.126.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-ntl.126.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-ntl.126.1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-ntl.126.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"www.supersites.net.au/knb/metacat/supersite.359.4/html",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/235/1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.233.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.233.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-luq/39/324290",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/40/15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.40.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.40.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.40.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.40.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.40.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.101.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.101.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-cap.32.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cap.32.1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.2742.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/417/13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/421/13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/425/14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/425/13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/421/11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.417.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.421.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.421.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.425.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.425.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.425.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.425.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/417/14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/421/14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hbr.41.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hbr.40.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.175.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.175.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.175.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.175.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.175.1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.175.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/175/7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/175/6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.416.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.416.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.416.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.225.1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/225/1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.416.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.138.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.138.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.420.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.420.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.424.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.424.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.424.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.424.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.420.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.420.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.72.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.72.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.72.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.72.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.72.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.16",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.18",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.72.17",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.248.30297",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.174.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.174.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.174.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.174.1",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.174.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.174.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-vcr.102.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-vcr.102.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-vcr.102.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-vcr.102.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-vcr.102.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-vcr.102.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-vcr.102.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-vcr/102/14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.4060.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.29.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.29.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.204.52553",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.204.53021",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/204/152607",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/204/154830",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.53.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.419.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.415.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.415.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.419.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.415.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.415.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.423.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.423.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.423.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.423.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.100.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.402.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.402.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.403.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.2728.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.2728.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.403.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.2728.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.100.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.8",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.7",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.33.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.33.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.33.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.33.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.33.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/233/18",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.233.18",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.93.17",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.93.19",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/233/17",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.204.50946",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.18.18",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.18.17",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.9",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.106.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cwt.1086.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cwt.1086.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cwt.4004.3",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cwt.4004.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.3120.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/405/13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.100.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.100.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.100.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.100.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.100.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.100.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.100.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/405/14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/405/11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.95.2",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.16",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.95.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.95.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.405.6",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.405.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.96.10",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.96.12",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.96.13",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.96.11",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.96.14",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.96.15",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.108.5",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.108.4",2016-03-28,"CN-Sanbox2","q8","metacat_ui",2016-03-28 11:47:22,"None"
