pkg_id,ent_no,attr_no,class_id_int,entity,characteristic
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,1,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,11,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,13,"","",""
www.supersites.net.au/knb/metacat/supersite.13.5/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,3,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,4,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,13,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,17,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,18,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,19,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,20,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,21,"","",""
www.supersites.net.au/knb/metacat/supersite.140.5/html,1,22,"","",""
www.supersites.net.au/knb/metacat/supersite.144.3/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,2,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,3,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,8,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,9,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,14,1193,ecso:flora,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,4,1217,ecso:tree,oboe-characteristics:TagNumber
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,13,541,"",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,10,549,"",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,11,549,"",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,12,549,"",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.160.4/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,8,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,9,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,13,541,"",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,10,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,11,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,12,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.162.3/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,9,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,4,1217,ecso:tree,oboe-characteristics:TagNumber
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,13,541,"",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,10,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,11,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,12,549,"",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.162.5/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,8,1189,ecso:organism,oboe-characteristics:Count
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,6,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,7,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.167.2/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,1,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,19,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,20,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,26,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,27,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,28,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,29,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,30,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,31,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,32,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,33,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,34,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,35,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,36,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,37,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,38,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,39,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,40,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,41,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,42,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,43,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,44,"","",""
www.supersites.net.au/knb/metacat/supersite.173.3/html,1,45,"","",""
www.supersites.net.au/knb/metacat/supersite.174.4/html,1,4,1157,ecso:voucher,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.174.4/html,1,1,1193,ecso:taxon_family,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.174.4/html,1,2,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.174.4/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.174.4/html,2,1,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,14,1189,ecso:organism,oboe-characteristics:Count
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,1,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,11,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,13,"","",""
www.supersites.net.au/knb/metacat/supersite.18.3/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,8,517,envo:soil,ecso:water_content
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,9,517,envo:soil,ecso:water_content
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,2,1157,ecso:sampling_site,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,6,1193,envo:soil_horizon,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,10,1190,ecso:coarse_sand,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,11,1190,ecso:fine_sand,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,12,1190,envo:silt,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,13,1190,envo:clay,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,15,576,ecso:carbon,pato:concentration_of
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,5,1207,envo:soil,pato:depth
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,14,1127,"",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,19,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,20,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,21,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,22,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,23,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,24,"","",""
www.supersites.net.au/knb/metacat/supersite.182.10/html,1,25,"","",""
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,6,1189,ecso:sample,oboe-characteristics:Count
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,3,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.188.3/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,6,1189,ecso:organism,oboe-characteristics:Count
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,3,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.190.1/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.193.3/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,13,513,"",ecso:biomass
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,2,1157,ecso:hectare,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,3,1157,ecso:plot,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,11,"","",pato:volume
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,12,"","",pato:volume
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.233.3/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.255.4/html,1,1,1193,envo:plant_material,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.261.2/html,1,1,1193,envo:vegetation,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,22,1156,ecso:tree_canopy,ecso:leaf_area_index
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,1,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,2,1193,ecso:sampling_transect,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,3,1193,ecso:file_name,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,7,1193,ecso:filesystem_location,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,11,1193,ecso:person,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,12,1193,ecso:protocol_camera_make,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,13,1193,ecso:protocol_camera_model,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,14,1193,ecso:protocol_camera_lens,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,15,1193,ecso:photo,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,16,1193,ecso:photo,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,17,1193,ecso:protocol_camera_aperture,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,18,1193,ecso:protocol_film_iso,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,19,1193,ecso:protocol_exposure,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,20,1193,ecso:filesystem_location,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,21,1193,ecso:protocol_photography,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,25,1102,ecso:tree_crown,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,26,1102,ecso:tree_crown,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,24,1191,ecso:tree_crown,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.288.2/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.297.4/html,1,2,1156,"",ecso:leaf_area_index
www.supersites.net.au/knb/metacat/supersite.297.4/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.297.4/html,2,1,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,14,517,envo:soil,ecso:water_content
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,15,1190,envo:gravel,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,5,1207,ecso:soil,pato:depth
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,7,"",ecso:sampling_site,pato:elevation
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,27,576,"",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,13,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,17,"",ecso:coarse_sand,""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,18,"",ecso:fine_sand,""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,19,"",envo:sand,""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,20,"",envo:silt,""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,21,"",envo:clay,""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,29,"","",""
www.supersites.net.au/knb/metacat/supersite.348.2/html,1,30,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,13,1157,ecso:species,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,9,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.355.2/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,5,1157,ecso:sample_id,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,13,1157,ecso:species,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,9,1193,ecso:person,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,10,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.357.2/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,2,1193,ecso:tree,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,1,1217,ecso:tree,oboe-characteristics:TagNumber
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,3,1217,ecso:stem,oboe-characteristics:TagNumber
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,6,513,"",""
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,4,541,"",""
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,5,544,"",""
www.supersites.net.au/knb/metacat/supersite.359.4/html,1,7,1135,"",""
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,6,1156,ecso:foliage,ecso:leaf_area_index
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,7,1156,ecso:foliage,ecso:leaf_area_index
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,3,1157,ecso:sampling_transect,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,4,1157,ecso:transect_position,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,5,1157,ecso:file_name,oboe-characteristics:Identifier
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,2,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,8,1190,ecso:foliage,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,9,1191,ecso:tree_crown,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,10,1191,ecso:tree_crown,oboe-characteristics:Proportion
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.377.4/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,2,1193,ecso:genus,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,3,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,4,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,5,"","",""
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,6,"","",""
www.supersites.net.au/knb/metacat/supersite.379.2/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,1,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,4,1207,ecso:soil,pato:depth
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,13,576,"",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,6,"",envo:gravel,""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,14,"","",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,15,"","",""
www.supersites.net.au/knb/metacat/supersite.4.3/html,1,16,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,1,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,6,1193,ecso:species,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,2,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,11,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,12,"","",""
www.supersites.net.au/knb/metacat/supersite.5.8/html,1,13,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,9,517,envo:soil,ecso:water_content
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,2,1193,ecso:sampling_site,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,6,1193,ecso:soil_horizon,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,30,1193,ecso:person,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,31,1193,ecso:laboratory,oboe-characteristics:Name
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,15,1127,ecso:carbon,pato:concentration_of
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,16,1145,ecso:nitrogen,pato:concentration_of
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,18,"","",pato:conductivity
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,5,"","",pato:depth
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,14,576,"",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,1,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,3,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,4,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,7,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,8,"","",""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,10,"",envo:coarse_sand,""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,11,"",envo:fine_sand,""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,12,"",envo:silt,""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,13,"",envo:clay,""
www.supersites.net.au/knb/metacat/supersite.71.11/html,1,24,"","",""
