pkg_id,ent_no,attr_no,class_id_int,entity,characteristic,class_uri
kgordon.14.112,5,3,3319,taxa:fish_age1,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003319
kgordon.14.112,5,4,3321,taxa:fish_age2,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003321
kgordon.14.112,5,5,3323,taxa:fish_age3,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003323
kgordon.14.112,5,6,3325,taxa:fish_age4,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003325
kgordon.14.112,5,7,3327,taxa:fish_age5,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003327
kgordon.14.112,5,8,3329,taxa:fish_age6,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003329
kgordon.14.112,5,9,3331,taxa:fish_age7,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003331
kgordon.14.112,5,10,3333,taxa:fish_age8,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003333
kgordon.14.112,5,11,3335,taxa:fish_age_determined,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003335
kgordon.14.112,5,12,3336,taxa:fish,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003336
kgordon.14.112,2,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
kgordon.14.112,4,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
kgordon.14.112,5,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-arc.10132.4,1,1,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
knb-lter-arc.10132.4,1,6,2067,envo:water,pato:conductivity,http://purl.dataone.org/odo/ECSO_00002067
knb-lter-arc.10324.2,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
knb-lter-arc.10324.2,1,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
knb-lter-arc.1334.4,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
knb-lter-arc.1334.4,1,3,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
knb-lter-arc.1334.4,1,7,3338,ecso:River,pato:flow_rate,http://purl.dataone.org/odo/ECSO_00003338
knb-lter-arc.20005.1,1,11,2719,ecso:sample,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002719
knb-lter-arc.20005.1,1,12,2719,ecso:sample,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002719
knb-lter-arc.20005.1,1,13,2719,ecso:sample,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002719
knb-lter-arc.20005.1,1,10,3340,ecso:panel,pato:temperature,http://purl.dataone.org/odo/ECSO_00003340
knb-lter-gce.258.32,1,7,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
knb-lter-gce.258.32,1,8,2815,ecso:ship,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002815
knb-lter-ntl.215.8,1,5,3342,taxa:adult_unknown_species,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003342
knb-lter-ntl.215.8,4,6,3210,taxa:yellow_perch,ecso:catch_per_unit_effort,http://purl.dataone.org/odo/ECSO_00003210
knb-lter-ntl.215.8,4,3,3282,taxa:yellow_perch,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003282
knb-lter-ntl.215.8,4,4,3344,ecso:trap,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003344
knb-lter-ntl.215.8,4,5,2627,ecso:days,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002627
knb-lter-ntl.215.8,1,4,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-ntl.215.8,2,4,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-ntl.215.8,5,5,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-ntl.215.8,8,3,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-ntl.215.8,10,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
knb-lter-pie.61.5,1,3,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
knb-lter-sgs.161.12,1,4,3346,ecso:core,pato:depth,http://purl.dataone.org/odo/ECSO_00003346
kuolin.81.4,1,4,3347,ecso:tree,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003347
kuolin.81.4,2,2,3347,ecso:tree,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003347
kuolin.81.4,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
kuolin.81.4,2,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
kuolin.81.4,1,5,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
kuolin.81.5,1,5,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
ljc.47.3,1,5,3349,ecso:survey_respondent,ecso:land_held,http://purl.dataone.org/odo/ECSO_00003349
ljc.47.3,1,1,3351,ecso:survey_respondent,ecso:occupation,http://purl.dataone.org/odo/ECSO_00003351
ljc.47.3,1,3,3353,ecso:survey_respondent,pato:income,http://purl.dataone.org/odo/ECSO_00003353
lshwang.26.1,1,7,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
lus.15.8,1,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
lus.27.4,1,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
lus.52.5,1,3,3355,ecso:pollen_grain,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00003355
lus.52.5,1,1,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
lusteve.53.12,1,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,1,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,2,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,3,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,4,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,18,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,20,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,22,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,5,24,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,18,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,20,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,22,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,6,24,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,18,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,20,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,22,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,7,24,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,14,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,16,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,18,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,20,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,22,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,8,24,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,9,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,10,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,11,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,2,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,4,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,6,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,8,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,10,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
lusteve.53.12,12,12,3359,ecso:stream_channel_cross_section,pato:elevation,http://purl.dataone.org/odo/ECSO_00003359
MarcoSchmidt.3.2,1,1,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
mlw.88.4,1,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
mlw.88.4,1,4,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
MontanaIOE.12.8,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.12.8,1,2,3361,ecso:sample_core,pato:depth,http://purl.dataone.org/odo/ECSO_00003361
MontanaIOE.135.4,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.135.4,1,15,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
MontanaIOE.137.7,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.137.7,2,3,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.137.7,3,3,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.137.7,4,3,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.137.7,5,3,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.137.7,1,15,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
MontanaIOE.145.6,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.145.6,3,3,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.145.6,1,16,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
MontanaIOE.172.8,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.172.8,1,16,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
MontanaIOE.191.4,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.191.4,1,16,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
MontanaIOE.200.6,1,4,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
MontanaIOE.200.6,1,16,3363,ecso:filesystem_location,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00003363
nien.90.8,1,1,3365,taxa:Megalaima_nuchalis,pato:biological_sex,http://purl.dataone.org/odo/ECSO_00003365
nien.90.8,1,2,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,1,3,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,1,4,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,1,5,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,2,2,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,2,3,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nien.90.8,2,4,3367,ecso:bird_feeding,pato:rate,http://purl.dataone.org/odo/ECSO_00003367
nikkis.19.9,1,5,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
paullheinrich.18.3,1,8,3368,ecso:carbon_13,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00003368
paullheinrich.18.3,1,5,2727,ecso:carbon_13,ecso:anomaly,http://purl.dataone.org/odo/ECSO_00002727
paullheinrich.18.3,1,6,2727,ecso:carbon_13,ecso:anomaly,http://purl.dataone.org/odo/ECSO_00002727
paullheinrich.26.2,1,3,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
paullheinrich.26.2,1,27,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
paullheinrich.26.2,1,28,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
paullheinrich.26.2,1,24,3370,ecso:potential_evapotranspiration,pato:height,http://purl.dataone.org/odo/ECSO_00003370
peggym.109824.2,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
peggym.109824.2,1,10,3372,ecso:evapotranspiration,pato:height,http://purl.dataone.org/odo/ECSO_00003372
peggym.109824.2,1,9,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109827.2,1,7,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109849.5,1,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109849.5,2,6,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,1,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,2,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,3,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,4,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,5,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,6,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,7,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,8,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,9,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,10,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,11,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,12,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,13,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109872.10,1,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,2,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,4,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,5,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,7,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.1206.8,3,2,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109872.10,11,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.1099.94,1,9,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109958.5,1,1,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109958.5,3,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109958.5,4,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
peggym.109958.5,1,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109958.5,4,4,3376,ecso:precipitation,pato:height,http://purl.dataone.org/odo/ECSO_00003376
peggym.109974.2,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
peggym.109974.2,2,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
peggym.109974.2,3,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
peggym.109974.2,4,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
